Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Heavily indebted poor countries (HIPC),HPC,Age dependency ratio (% of working-age population),SP.POP.DPND,86.16934482,86.55204146,86.95173868,87.44655935,88.02271059,88.54346372,88.98473811,89.41982808,89.85518937,90.30320303,90.77921723,91.2920115,91.85335813,92.3505434,92.70478964,93.02132906,93.35435194,93.67936009,93.94604652,94.22586435,94.58351444,94.94697719,95.23490863,95.43419708,95.63282105,95.88072807,96.11730411,96.32240164,96.454746,96.55526801,96.65308628,96.65576213,96.56489427,96.53992621,96.24891716,95.85955313,95.83375518,95.87917225,95.71183652,95.42059441,95.12878153,94.79345017,94.43093682,94.0165258,93.56170716,93.09136918,92.64562996,92.35210018,91.99799714,91.51300614,91.07928179,90.58424814,90.07486806,89.56622408,88.92568061,88.27586019,87.59588294,86.83164043,86.08591927,85.3566507,84.57044965,83.74805867
Croatia,HRV,Age dependency ratio (% of working-age population),SP.POP.DPND,52.38565135,52.50052971,52.3645543,51.97858901,51.50101882,51.08389913,50.75944524,50.39330775,49.90625766,49.37245723,48.87727571,48.551802,48.46041046,48.54581543,48.68850489,48.82042497,48.96403465,49.13478965,49.29098688,49.27672824,48.82957785,47.94309295,46.95076765,46.17340279,45.84566168,45.92321848,46.07864916,46.1416528,46.15868361,46.15870676,46.19004895,46.41270266,46.67300907,46.60746233,46.40427126,46.69672554,47.33683848,47.84634399,48.2799935,48.64023052,48.93684678,49.21996577,49.44241004,49.52860985,49.61419941,49.7563501,49.86250075,49.96628538,50.05400226,49.98810249,49.68219652,49.49766653,49.64228345,49.95163918,50.469811,51.10961329,51.78026934,52.59795588,53.57369341,54.66109642,55.67503037,56.51519068
Haiti,HTI,Age dependency ratio (% of working-age population),SP.POP.DPND,76.67046322,76.97398327,77.44047786,78.1127034,78.79157006,79.29579503,79.69070373,80.01154942,80.25333672,80.41739835,80.49841301,80.49808669,80.45463199,80.36238138,80.26332952,80.24138592,80.29562126,80.41780067,80.59101361,80.79471085,81.05243447,81.38799265,81.79761046,82.2366554,82.673795,83.13287704,83.62023254,84.12387577,84.62368349,85.04791792,85.32809533,85.38553647,85.19671262,84.82053945,84.27736385,83.5994737,82.80474955,81.88986239,80.89957689,79.86743309,78.7936926,77.64519127,76.40087908,75.10369915,73.75008458,72.37031649,71.08236605,69.89310837,68.76925704,67.72786224,66.68456082,65.69093401,64.78069019,63.83992453,62.93559916,62.09338199,61.32240449,60.65857109,60.05683748,59.48412345,58.92177262,58.34786662
Hungary,HUN,Age dependency ratio (% of working-age population),SP.POP.DPND,52.32276972,52.43738473,52.23033473,51.74335803,51.2860194,50.78888292,50.33971968,50.06747938,49.65803194,48.8146098,47.88515097,47.2896667,47.22388148,47.57852693,48.35760249,49.51900967,50.72608557,52.01615695,53.23161319,54.24372439,54.67875894,54.27139217,53.39851358,52.24368474,51.51322988,51.48076474,51.66926498,51.85535485,51.92435845,51.48201128,50.60479349,49.84511931,49.18897618,48.61644602,48.18884998,47.9227093,47.67433684,47.40998281,47.23683809,47.01074715,46.67616164,46.23952933,45.88920236,45.65487126,45.41144071,45.22554876,45.08096923,45.05801654,45.15184843,45.34315044,45.45724963,45.58579154,45.99674463,46.62769472,47.45621695,48.32482185,49.20848543,50.00752492,50.80159342,51.88555477,53.03266876,53.78308294
IBRD only,IBD,Age dependency ratio (% of working-age population),SP.POP.DPND,78.02588378,78.20431452,78.71122635,79.7948024,80.62684873,80.92253557,81.01456714,80.76164965,80.44359302,80.19022086,79.78183709,79.38535514,78.84194509,78.29576296,78.05182169,77.8724295,77.64818452,76.86204207,75.23093767,73.61971225,72.30401431,71.09811044,70.11010264,69.05513768,67.90402753,66.86957937,65.96973393,65.25105542,64.60280967,64.04377103,63.62132994,63.19020921,62.72709175,62.28130129,61.71823315,61.00301978,60.16185148,59.17477134,58.17680779,57.20110218,56.20841629,55.18789774,54.12197336,53.09702765,52.11283083,51.13408706,50.29089006,49.61512938,49.02805825,48.53234866,48.11257514,47.80392359,47.63647585,47.56213199,47.57705205,47.65488523,47.76379001,47.95221535,48.15131685,48.29723255,48.3661332,48.29724498
IDA & IBRD total,IBT,Age dependency ratio (% of working-age population),SP.POP.DPND,79.03710721,79.29489044,79.83103845,80.85736575,81.68652062,82.05742033,82.24206148,82.1332573,81.9605994,81.83483919,81.57645774,81.33015764,80.96537874,80.58549949,80.43736525,80.32619841,80.17123525,79.55517127,78.25144335,76.97180866,75.92391049,74.96327428,74.19481546,73.38540568,72.51168772,71.72978751,71.03991344,70.48722965,69.97850966,69.53920988,69.20742079,68.85392863,68.48604231,68.13614451,67.64243313,67.00229562,66.27665987,65.42843209,64.54002973,63.66493259,62.78448488,61.89064406,60.99661813,60.14826233,59.32204687,58.50039209,57.79329127,57.23468489,56.75583567,56.34186961,55.98371356,55.70814573,55.54995579,55.47265826,55.44994552,55.46202806,55.48172126,55.54029737,55.59758826,55.6111736,55.55651299,55.39465831
IDA total,IDA,Age dependency ratio (% of working-age population),SP.POP.DPND,84.08008496,84.66173636,85.30225144,86.0391509,86.84010272,87.55836715,88.17572459,88.73985209,89.24043848,89.70122255,90.13709089,90.59964442,91.06534813,91.42642032,91.66701419,91.80217016,91.89336487,91.97364298,92.05467409,92.14063473,92.15173672,92.13798257,92.17735646,92.26700908,92.41463252,92.52400732,92.53701564,92.49682414,92.38419611,92.24014575,92.07560086,91.82812416,91.59988885,91.35726874,90.8654604,90.25012705,89.6967041,89.11014873,88.36432522,87.5795813,86.80660505,86.0554679,85.44321449,84.88359791,84.28211268,83.67313925,83.08611444,82.57070389,82.11387187,81.63162776,81.11960213,80.61013408,80.1812144,79.82955277,79.4352358,78.98549451,78.45983271,77.84591403,77.1889343,76.51092042,75.78265471,75.02574951
IDA blend,IDB,Age dependency ratio (% of working-age population),SP.POP.DPND,82.66725504,83.34096839,84.15503061,85.10499963,86.16783521,87.17686173,88.06258851,88.83268173,89.46662384,89.97230991,90.37231992,90.74471526,91.07406532,91.30102581,91.44828298,91.516652,91.53045989,91.49995777,91.49041406,91.4229751,90.92445274,90.34951924,90.20989487,90.45244712,90.90974783,91.24135403,91.40556557,91.55052545,91.6619234,91.69619642,91.62895147,91.50525367,91.61747036,91.60086934,91.21317553,90.65233122,89.87525811,88.99019156,88.01652246,87.04192142,85.98844497,84.9697266,84.26940379,83.71712528,83.11148667,82.52102867,81.96147307,81.44546328,81.0122073,80.60069067,80.17904704,79.82970956,79.61022036,79.43753382,79.19064472,78.89129777,78.56088819,78.09732727,77.5282366,76.9381405,76.26267242,75.50213161
Indonesia,IDN,Age dependency ratio (% of working-age population),SP.POP.DPND,72.99257791,74.00689621,75.17103693,76.48291398,77.86057625,79.31367538,80.75315524,81.98948904,82.9144584,83.5358572,83.93681214,84.12111645,84.10024785,83.91438783,83.55517181,83.02974983,82.37523525,81.60755935,80.76249464,79.84979053,78.85413593,77.76617122,76.62560997,75.46261996,74.25392783,72.94772071,71.5454349,70.13516233,68.75697681,67.42268157,66.1056006,64.83208771,63.60778307,62.38867688,61.20332869,60.07208327,59.01221626,58.01306753,57.05329493,56.13451542,55.3358521,54.70211961,54.14472668,53.60213932,53.08369037,52.64591976,52.26694128,51.94440275,51.6757317,51.38336214,51.05810426,50.73653156,50.41081963,50.05879125,49.71880325,49.39038617,49.06761304,48.77080053,48.50598473,48.27178316,47.99128823,47.61480363
IDA only,IDX,Age dependency ratio (% of working-age population),SP.POP.DPND,84.72563614,85.26486573,85.82577206,86.46533371,87.14674507,87.73235858,88.22732667,88.69752237,89.13735086,89.57768423,90.02978538,90.53326031,91.0613477,91.48405158,91.76773885,91.93411906,92.06193099,92.19486439,92.31928294,92.47871022,92.73644062,93.00201068,93.1360914,93.15436935,93.15197133,93.15488031,93.09646727,92.96724816,92.74529502,92.51341808,92.30098928,91.99177095,91.59097849,91.23405448,90.68954832,90.04639192,89.60606789,89.17117302,88.54163438,87.85414761,87.22583803,86.61377011,86.04655419,85.4820982,84.88250457,84.26372309,83.66218866,83.14712149,82.67889992,82.16131681,81.60387273,81.01241143,80.47536149,80.03132681,79.56096518,79.03379713,78.40821472,77.71798249,77.01682111,76.29491547,75.54065119,74.78611451
Isle of Man,IMN,Age dependency ratio (% of working-age population),SP.POP.DPND,60.27658247,60.90048181,60.79357738,60.84465543,61.27007869,61.83440561,62.26125348,62.72215407,63.4771056,64.43660902,65.53509954,66.70605613,67.7936879,68.68438557,69.33642373,69.53902715,69.3855341,69.05612666,68.4975942,67.77860406,66.85170706,65.95033674,65.10214505,64.04428756,63.24154687,62.72180375,61.90845811,60.80162877,59.69516141,58.79415833,58.14674475,57.82568372,57.71551627,57.53943499,57.15327822,56.61493951,55.95493446,55.23543462,54.61904662,54.08171688,53.44407441,52.95000901,52.76001979,52.55040125,52.23288572,51.84222099,51.52224824,51.42462377,51.49281307,51.71631413,52.0634172,52.82181357,54.04763644,55.21859436,56.16402658,57.07467398,57.80118375,58.22763243,58.51466414,58.67062404,58.73009877,58.57987052
India,IND,Age dependency ratio (% of working-age population),SP.POP.DPND,77.97427802,78.97333965,79.99751809,81.01273642,81.64474209,81.79666486,81.76475905,81.59826344,81.35813691,81.07479441,80.72556962,80.38548167,80.06327477,79.7450559,79.46074039,79.15337644,78.82077626,78.41968483,77.92428954,77.4335794,76.99499961,76.61424931,76.23945739,75.83359284,75.43863173,75.05170971,74.65804987,74.22579135,73.71668508,73.15103192,72.55431466,71.95759784,71.38078271,70.80648607,70.18678835,69.50172819,68.74888943,67.95142111,67.13037766,66.27117497,65.40816687,64.55324323,63.70378872,62.85041436,61.96232145,61.05733454,60.12096467,59.15501643,58.20561121,57.28110818,56.35915817,55.44659178,54.55749587,53.69513485,52.89442862,52.14810069,51.40973408,50.68482818,50.01892798,49.40102931,48.77554811,48.12632543
Not classified,INX,Age dependency ratio (% of working-age population),SP.POP.DPND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Age dependency ratio (% of working-age population),SP.POP.DPND,73.2009415,73.21263316,72.52014271,71.89739369,72.15875445,73.21550048,73.7524773,73.51315644,73.17026524,73.002083,73.15407712,73.27698837,72.96882591,72.58031322,72.32264081,72.1543433,72.00482328,71.74712961,71.25176185,70.72570888,70.36384022,70.01460363,69.52466176,68.89756165,68.24082228,67.46018298,66.60359651,65.81288458,65.06060034,64.14220631,62.88381579,61.47544242,60.08851942,58.62624478,57.02719559,55.30827835,53.63941741,52.17815032,50.9581934,49.92283824,49.0184422,48.17254535,47.45997583,47.03117493,46.67688414,46.08660657,45.25806338,44.85246685,45.35366463,46.53394298,48.0354325,49.51612182,50.75270932,51.73033317,52.30954113,52.61847596,52.86836986,53.01508002,53.11278178,53.14159159,53.19132853,53.23846844
"Iran, Islamic Rep.",IRN,Age dependency ratio (% of working-age population),SP.POP.DPND,89.80320949,91.30259607,92.41835922,93.24459189,93.27916417,92.66430693,92.15059446,91.80294396,91.51946379,91.20099511,90.75155147,90.1857648,89.45030889,88.5268998,87.58163884,86.7524405,86.37080604,86.31441942,86.3619454,86.69531987,87.24416724,86.01767111,85.16402035,86.21425346,87.17749466,88.07028583,88.85699352,89.49187194,89.94550352,90.0260774,88.19052263,85.94793992,84.86261923,84.81681509,83.84736345,80.7108816,76.98317167,72.66338119,68.02315363,63.51518382,59.2339184,55.26987594,52.07461539,49.18670111,46.30713199,43.78164608,41.58656227,39.81607156,38.54171784,37.79189641,37.51824071,37.66263109,38.15981472,38.86674481,39.99498088,41.35565401,42.43143978,43.32387136,44.14377682,44.74148003,45.13815845,45.31964546
Iraq,IRQ,Age dependency ratio (% of working-age population),SP.POP.DPND,75.43344679,76.16340728,77.94883321,80.1394529,82.13681802,84.22927395,86.16181023,87.63928479,88.7941106,89.9728554,91.61533376,93.61417598,96.27290661,99.57684087,102.4495665,104.8614654,106.6603035,107.0278535,106.4189883,105.6593405,104.8836256,104.1974153,103.488123,102.6425991,101.6620528,100.5665286,99.38209436,98.17735074,97.01707358,95.80867753,94.58654887,93.52680326,92.63848272,91.86755644,91.18242238,90.50170424,89.81488881,89.16357088,88.56295381,87.93617878,87.29260072,86.65638744,86.00130196,85.33845356,84.66875334,83.90677819,83.03319496,82.10280294,81.13924174,80.20757668,79.41709098,78.85260563,78.35288357,77.81637732,77.23700507,76.52222656,75.71716279,74.88385704,74.01098818,73.08819329,72.08327593,71.0300293
Iceland,ISL,Age dependency ratio (% of working-age population),SP.POP.DPND,75.24454026,75.8133734,76.0609337,76.03781457,75.74909328,75.22919059,74.58022013,73.86713556,72.91607665,71.81224497,70.68930969,69.44389634,68.18415762,67.10637126,65.91550382,64.51741939,63.41476088,62.41039197,61.29418641,60.39762957,59.69787758,58.91123201,58.24407078,57.89414069,57.53609366,57.14425205,56.82419099,56.23983223,55.52082101,55.22582309,55.26275704,55.1726006,55.3226555,55.67479502,55.65307448,55.41339097,55.12087633,54.72604733,54.2105352,53.76398328,53.49002227,53.3033865,53.09574774,52.66121803,52.04004081,50.99814264,49.58391602,48.45265039,48.05770899,48.56818998,49.37112531,49.86118484,50.29499838,50.71619099,51.05289384,51.20459625,51.06054329,50.53018713,49.90288952,49.61679067,49.88282161,50.49894152
Israel,ISR,Age dependency ratio (% of working-age population),SP.POP.DPND,66.77540362,66.78141635,66.45138576,65.99067968,65.47624062,65.08856683,64.78884275,64.37893506,64.04585326,64.09407151,64.55170987,65.27341198,66.03638243,66.86060776,67.81816998,68.69891427,69.6249814,70.48218666,71.03948464,71.35734388,71.37960583,71.19930828,70.95300256,70.76836613,70.66298832,70.40401401,69.87831117,69.35408221,68.91609259,68.33837578,67.62692434,66.84039554,66.06255725,65.35242759,64.69914423,64.05791407,63.51688861,63.03930292,62.44255271,61.8600187,61.41202801,61.07389937,60.89958788,60.79522948,60.65408803,60.46890514,60.24111248,60.11594195,60.1407191,60.35512224,60.75828584,61.30965376,62.06241815,62.77121211,63.35659964,64.04411285,64.85399927,65.58428355,66.06844163,66.45870054,66.78624227,66.94487842
Italy,ITA,Age dependency ratio (% of working-age population),SP.POP.DPND,52.72295243,52.92733409,52.74212606,52.50224095,52.56376236,52.90266352,53.36418566,53.95652309,54.54211718,55.12378202,55.69315467,56.18510429,56.63871934,57.04251928,57.37403836,57.48718288,57.38610019,57.17805456,56.81469027,56.1831186,55.05526435,53.61942186,52.11392947,50.49023132,48.99729511,48.12936816,47.63440619,47.12135822,46.70034574,46.31053318,45.9735756,45.2957211,44.88405263,45.1233601,45.3975477,45.83782543,46.36626311,46.83363177,47.28554498,47.78193318,48.33130338,48.86178181,49.43162484,49.93816672,50.44497791,51.13175673,51.73969503,52.04113315,52.20806589,52.45645969,52.65693749,53.11662531,53.83653847,54.50512467,55.15141374,55.62483709,55.93231194,56.14041237,56.29440839,56.54793364,56.81374017,57.06530683
Jamaica,JAM,Age dependency ratio (% of working-age population),SP.POP.DPND,84.0464349,86.34047781,88.4594721,90.65835941,93.30885385,96.04185276,98.48867064,100.9383813,103.2239579,104.9496511,105.9820509,106.1294299,105.4149216,104.0806242,102.4550317,100.4930516,98.41714915,96.76734869,95.25527442,93.50885878,91.55730808,89.5034172,87.4168828,85.49546975,83.80900578,82.32054746,80.98313074,79.74765645,78.60702291,77.53851125,76.44289248,75.38465678,74.56060034,73.84402646,73.05591161,72.13051444,70.9605917,69.62507867,68.20990536,66.60925367,64.73097734,62.70677624,60.71859789,58.82759988,57.09670914,55.58344745,54.18502026,52.67225232,51.07178795,49.51735289,47.97583582,46.58172282,45.33491387,44.0792321,42.86066824,41.95275362,41.33006973,40.678754,39.98775285,39.31058965,38.64962425,37.99894586
Jordan,JOR,Age dependency ratio (% of working-age population),SP.POP.DPND,99.83314558,101.6874984,103.5094252,105.1974167,106.8425304,108.5250341,110.091559,111.4481512,112.6104556,113.5272088,114.1953923,114.673389,114.969144,115.042384,114.8711009,114.4562536,113.7745452,112.8513037,111.7129976,110.4117543,109.0137265,107.5479762,106.0481668,104.5433657,103.0927182,101.6879827,100.276373,98.82670444,97.34453036,95.83946264,92.87571866,88.71725714,84.82308181,81.44192536,78.89254865,77.30246439,76.56460653,76.34595311,76.22278032,75.9714324,75.56848585,74.99815285,74.31837662,73.56673844,72.67383339,71.72659144,70.82326293,69.92551682,68.95552765,67.94144273,66.87431084,65.81257017,64.80971107,63.65520344,62.61252826,61.78404653,61.01067458,60.27043352,59.4966702,58.70831428,57.90546612,57.06646135
Japan,JPN,Age dependency ratio (% of working-age population),SP.POP.DPND,54.54412128,53.81937826,52.18879137,49.86428843,47.70994329,46.19672035,45.11192809,44.44805632,44.31625191,44.28959377,44.36261093,44.59645166,45.13429451,45.82457542,46.46472469,47.02406042,47.46236009,47.8007423,48.00930491,48.06229839,47.91884078,47.98486412,47.90310584,47.36683455,46.84456067,46.3570004,45.81103954,45.16629442,44.47868211,43.84072174,43.41753659,43.25019655,43.26612923,43.37584397,43.62273049,43.99677467,44.52652379,45.20627834,45.92037063,46.6365395,47.44341618,48.41404602,49.40567561,50.27333656,51.08520629,52.08953339,53.39086012,54.80989934,56.18023679,57.39122451,58.23017248,58.94604645,60.39257997,62.55846371,64.80144363,66.67134009,68.041824,69.10469524,69.90120633,70.50839936,70.93691479,71.11876803
Kazakhstan,KAZ,Age dependency ratio (% of working-age population),SP.POP.DPND,74.65712001,77.10345796,78.01585721,78.25527583,77.98191332,77.36542703,76.57991346,75.6786333,74.61352663,73.4235315,72.31421295,71.28365242,70.10966627,68.70832989,67.21401853,65.71841497,64.28934393,63.03158223,61.94457279,61.03617079,60.27692638,59.67959585,59.27437554,59.0638612,59.06276439,59.17810916,59.17218822,58.99980699,58.80642753,58.88588132,59.12658311,59.24005386,59.34003038,59.42259854,59.48833,59.38015218,58.57139818,57.10461606,55.38398967,53.93205712,52.72799849,51.42066033,50.18762653,49.08207993,48.16386845,47.42423195,46.82797512,46.34902278,46.00045826,45.78466317,45.81448288,46.28624167,47.21730366,48.45130698,49.89985887,51.49836772,53.1379455,54.72522978,56.23014261,57.65395631,58.95347494,59.95475031
